,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
6677,2010,2010,GW1802-5-21.64,1802077PD,2445.0,191.0,181.75,2419.91
6678,2020,2010,GW1802-5-21.64,1802077PD,2606.0,191.0,181.75,2605.68
6679,2025,2010,GW1802-5-21.64,1802077PD,2636.0,191.0,181.75,2635.6
6680,2030,2010,GW1802-5-21.64,1802077PD,2666.0,191.0,181.75,2636.1
6681,2035,2010,GW1802-5-21.64,1802077PD,2666.0,191.0,181.75,2636.1
6682,2015,2010,GW1802-5-21.64,1802077PD,2901.0,191.0,181.75,2900.48
6683,2030,2010,GW1802-5-21.64,1802035PD,3641.693325,191.0,181.75,3606.84
6684,2035,2010,GW1802-5-21.64,1802035PD,3677.721158,191.0,181.75,3606.84
6685,2025,2010,GW1802-5-21.64,1802035PD,3719.824561,191.0,181.75,3690.72
6686,2015,2010,GW1802-5-21.64,1802035PD,3795.746716,191.0,181.75,3774.6
6687,2020,2010,GW1802-5-21.64,1802035PD,3796.951911,191.0,181.75,3774.6
6688,2015,2010,GW1802-5-21.64,1802087PD,15098.56923,191.0,181.75,14995.68
6689,2020,2010,GW1802-5-21.64,1802087PD,15426.74123,191.0,181.75,15308.09
6690,2010,2010,GW1802-5-21.64,1802087PD,17395.17329,191.0,181.75,17351.36
6691,2025,2010,GW1802-5-21.64,1802087PD,20766.64967,191.0,181.75,20619.06
6692,2030,2010,GW1802-5-21.64,1802087PD,21217.69267,191.0,181.75,20931.47
6693,2035,2010,GW1802-5-21.64,1802087PD,21679.2386,191.0,181.75,21556.29
6694,2020,2010,GW1802-5-21.65,1802085BDSL,1495.8409800000004,191.0,0.0,1350.0
6695,2025,2010,GW1802-5-21.65,1802085BDSL,2673.341132,191.0,0.0,2400.0
6696,2030,2010,GW1802-5-21.65,1802085BDSL,3534.14095,191.0,0.0,3225.0
6697,2010,2010,GW1802-5-21.65,1802033PD,3785.0,191.0,181.75,3785.0
6698,2035,2010,GW1802-5-21.65,1802085BDSL,4482.315118,191.0,0.0,4450.0
6699,2020,2010,GW1802-5-21.65,1802033PD,5940.0,191.0,181.75,5940.0
6700,2025,2010,GW1802-5-21.65,1802033PD,5940.0,191.0,181.75,5940.0
6701,2030,2010,GW1802-5-21.65,1802033PD,5940.0,191.0,181.75,5940.0
6702,2035,2010,GW1802-5-21.65,1802033PD,5940.0,191.0,181.75,5940.0
6703,2015,2010,GW1802-5-21.65,1802033PD,6205.0,191.0,181.75,6205.0
6704,2010,2010,GW1802-5-21.65,1802043PD,6231.225756,191.0,181.75,6185.43
6705,2020,2010,GW1802-5-21.65,1802085PD,12565.06424,191.0,181.75,11340.0
6706,2025,2010,GW1802-5-21.65,1802085PD,13901.37388,191.0,181.75,12480.0
6707,2020,2010,GW1802-5-21.65,1802043PD,14476.52113,191.0,181.75,14292.0
6708,2030,2010,GW1802-5-21.65,1802085PD,14607.78259,191.0,181.75,13330.0
6709,2025,2010,GW1802-5-21.65,1802043PD,14634.68209,191.0,181.75,14490.5
6710,2010,2010,GW1802-5-21.65,1802083PD,14923.09596,191.0,181.75,14517.83
6711,2030,2010,GW1802-5-21.65,1802043PD,14978.16298,191.0,181.75,14887.5
6712,2035,2010,GW1802-5-21.65,1802043PD,15328.03421,191.0,181.75,15284.5
6713,2035,2010,GW1802-5-21.65,1802083PD,15444.80624,191.0,181.75,13826.0
6714,2015,2010,GW1802-5-21.65,1802043PD,15529.91851,191.0,181.75,15504.09
6715,2035,2010,GW1802-5-21.65,1802085PD,15612.55828,191.0,181.75,15500.0
6716,2030,2010,GW1802-5-21.65,1802083PD,16216.478319999998,191.0,181.75,14495.0
6717,2015,2010,GW1802-5-21.65,1802085PD,16386.85336,191.0,181.75,14560.0
6718,2025,2010,GW1802-5-21.65,1802083PD,16605.16347,191.0,181.75,14718.0
6719,2020,2010,GW1802-5-21.65,1802083PD,17205.70426,191.0,181.75,14941.0
6720,2015,2010,GW1802-5-21.65,1802083PD,18429.00669,191.0,181.75,16279.0
6721,2010,2010,GW1802-5-21.65,1802085PD,26269.86755,191.0,181.75,22960.0
6722,2010,2010,GW1802-5-21.66,1802007PD,1310.0,409.0,26.0,1307.61
6723,2015,2010,GW1802-5-21.66,1802007PD,1673.0,409.0,26.0,1666.62
6724,2020,2010,GW1802-5-21.66,1802007PD,1706.0,409.0,26.0,1699.52
6725,2025,2010,GW1802-5-21.66,1802007PD,1748.0,409.0,26.0,1740.88
6726,2030,2010,GW1802-5-21.66,1802007PD,1791.0,409.0,26.0,1784.12
6727,2035,2010,GW1802-5-21.66,1802007PD,1839.0,409.0,26.0,1830.18
6728,2010,2010,GW1802-5-21.66,1802079PD,2419.0,191.0,26.0,2419.0
6729,2015,2010,GW1802-5-21.66,1802079PD,2916.0,191.0,26.0,2916.0
6730,2020,2010,GW1802-5-21.66,1802079PD,3412.0,191.0,26.0,3412.0
6731,2025,2010,GW1802-5-21.66,1802079PD,3799.0,191.0,26.0,3799.0
6732,2030,2010,GW1802-5-21.66,1802079PD,4186.0,191.0,26.0,4186.0
6733,2035,2010,GW1802-5-21.66,1802079PD,4186.0,191.0,26.0,4186.0
6734,2015,2010,GW1802-5-21.66,1802099PD,8414.072140999999,191.0,26.0,8406.0
6735,2020,2010,GW1802-5-21.66,1802099PD,9513.659591,191.0,26.0,9506.25
6736,2025,2010,GW1802-5-21.66,1802099PD,10418.93699,191.0,26.0,10393.0
6737,2010,2010,GW1802-5-21.66,1802099PD,10778.31879,191.0,26.0,10710.0
6738,2030,2010,GW1802-5-21.66,1802099PD,11301.59509,191.0,26.0,11299.75
6739,2035,2010,GW1802-5-21.66,1802099PD,12239.07067,191.0,26.0,12226.5
6740,2020,2010,GW1802-5-21.67,1802103PD,3355.82573,191.0,26.0,3337.0
6741,2025,2010,GW1802-5-21.67,1802103PD,3611.849004,191.0,26.0,3585.6
6742,2035,2010,GW1802-5-21.67,1802027PD,3873.926087,191.0,26.0,3870.0
6743,2030,2010,GW1802-5-21.67,1802103PD,3902.254472,191.0,26.0,3899.8
6744,2035,2010,GW1802-5-21.67,1802103PD,3902.254472,191.0,26.0,3899.8
6745,2020,2010,GW1802-5-21.67,1802027PD,4008.5052630000014,191.0,26.0,3999.0
6746,2025,2010,GW1802-5-21.67,1802027PD,4224.75,191.0,26.0,4192.5
6747,2030,2010,GW1802-5-21.67,1802027PD,4451.518421,191.0,26.0,4450.5
6748,2010,2010,GW1802-5-21.67,1802027PD,10733.0,191.0,26.0,10650.0
6749,2015,2010,GW1802-5-21.67,1802027PD,12106.0,191.0,26.0,12000.0
6750,2010,2010,GW1802-5-21.67,1802103PD,13921.0,191.0,26.0,13921.0
6751,2015,2010,GW1802-5-21.67,1802103PD,16400.0,191.0,26.0,16400.0
6752,2010,2010,SAN JOAQUIN VALLEY,TRACY,303.2961607,0.0,0.0,298.8
6753,2020,2010,SAN JOAQUIN VALLEY,TRACY,1749.8484850000002,0.0,0.0,1725.0
6754,2015,2010,SAN JOAQUIN VALLEY,TRACY,1750.57377,0.0,0.0,1750.0
6755,2025,2010,SAN JOAQUIN VALLEY,TRACY,1847.816901,0.0,0.0,1825.0
6756,2030,2010,SAN JOAQUIN VALLEY,TRACY,1963.90411,0.0,0.0,1950.0
6757,2035,2010,SAN JOAQUIN VALLEY,TRACY,1963.90411,0.0,0.0,1950.0
6758,2020,2010,SAN JOAQUIN VALLEY,1803007PD,3821.0,536.6,26.0,3821.0
6759,2025,2010,SAN JOAQUIN VALLEY,1803007PD,4025.0,536.6,26.0,4025.0
6760,2010,2010,SAN JOAQUIN VALLEY,1803007PD,4054.0,536.6,26.0,4054.0
6761,2015,2010,SAN JOAQUIN VALLEY,1803007PD,4081.0,536.6,26.0,4081.0
6762,2030,2010,SAN JOAQUIN VALLEY,1803007PD,4240.0,536.6,26.0,4240.0
6763,2035,2010,SAN JOAQUIN VALLEY,1803007PD,4240.0,536.6,26.0,4240.0
6764,2010,2010,SAN JOAQUIN VALLEY,1803027PD,4509.0,399.0,26.0,4491.9
6765,2015,2010,SAN JOAQUIN VALLEY,1803027PD,4979.0,399.0,26.0,4936.88
6766,2020,2010,SAN JOAQUIN VALLEY,1803027PD,4997.0,399.0,26.0,4985.28
6767,2025,2010,SAN JOAQUIN VALLEY,1803027PD,5519.0,399.0,26.0,5518.33
6768,2030,2010,SAN JOAQUIN VALLEY,1803027PD,6096.0,399.0,26.0,6054.74
6769,2035,2010,SAN JOAQUIN VALLEY,1803027PD,6732.0,399.0,26.0,6719.86
6770,2010,2010,SAN JOAQUIN VALLEY,TULARE LAKE,19215.0,0.0,0.0,19215.0
6771,2015,2010,SAN JOAQUIN VALLEY,TULARE LAKE,23707.0,0.0,0.0,23707.0
6772,2020,2010,SAN JOAQUIN VALLEY,TULARE LAKE,24406.0,0.0,0.0,24406.0
6773,2025,2010,SAN JOAQUIN VALLEY,TULARE LAKE,27542.0,0.0,0.0,27376.1
6774,2030,2010,SAN JOAQUIN VALLEY,TULARE LAKE,31167.0,0.0,0.0,31167.0
6775,2035,2010,SAN JOAQUIN VALLEY,TULARE LAKE,33970.0,0.0,0.0,33970.0
6776,2010,2010,SAN JOAQUIN VALLEY,KAWEAH,44528.0,0.0,0.0,44412.11
6777,2010,2010,SAN JOAQUIN VALLEY,KINGS,51162.00619,0.0,0.0,49779.01
6778,2025,2010,SAN JOAQUIN VALLEY,KINGS,53093.84547,0.0,0.0,52680.96
6779,2015,2010,SAN JOAQUIN VALLEY,KAWEAH,56729.0,0.0,0.0,56526.61
6780,2020,2010,SAN JOAQUIN VALLEY,KAWEAH,58705.0,0.0,0.0,58503.6
6781,2020,2010,SAN JOAQUIN VALLEY,KINGS,60386.6555,0.0,0.0,59839.64
6782,2025,2010,SAN JOAQUIN VALLEY,KERN COUNTY,63087.07075,0.0,0.0,62560.46
6783,2030,2010,SAN JOAQUIN VALLEY,KINGS,63590.7616,0.0,0.0,63103.13
6784,2015,2010,SAN JOAQUIN VALLEY,KINGS,64390.52731000001,0.0,0.0,64227.63
6785,2025,2010,SAN JOAQUIN VALLEY,KAWEAH,67548.0,0.0,0.0,67316.33
6786,2020,2010,SAN JOAQUIN VALLEY,KERN COUNTY,73256.08332,0.0,0.0,72979.34
6787,2010,2010,SAN JOAQUIN VALLEY,KERN COUNTY,73862.32067,0.0,0.0,73690.41
6788,2015,2010,SAN JOAQUIN VALLEY,KERN COUNTY,73951.7424,0.0,0.0,73614.66
6789,2030,2010,SAN JOAQUIN VALLEY,KERN COUNTY,76136.07097999999,0.0,0.0,75777.11
6790,2035,2010,SAN JOAQUIN VALLEY,KINGS,76315.22198,0.0,0.0,75880.93
6791,2030,2010,SAN JOAQUIN VALLEY,KAWEAH,77832.0,0.0,0.0,77565.49
6792,2035,2010,SAN JOAQUIN VALLEY,KERN COUNTY,87096.05606,0.0,0.0,86737.47
6793,2035,2010,SAN JOAQUIN VALLEY,KAWEAH,89665.0,0.0,0.0,89355.72
6794,2010,2010,KINGS,1803039PD,1805.0,399.0,26.0,1746.86
6795,2015,2010,KINGS,1803039PD,2776.0,408.975,26.0,2671.2
6796,2020,2010,KINGS,1803039PD,3799.0,418.95,26.0,3788.85
6797,2010,2010,KINGS,1803063PD,3925.0,399.0,26.0,3919.26
6798,2025,2010,KINGS,1803039PD,4299.0,428.925,26.0,4200.28
6799,2030,2010,KINGS,1803039PD,4862.0,438.9,26.0,4800.32
6800,2035,2010,KINGS,1803039PD,4862.0,438.9,26.0,4800.32
6801,2015,2010,KINGS,1803063PD,5421.0,408.975,26.0,5409.36
6802,2010,2010,KINGS,1803015PD,5519.0,404.0,26.0,5460.0
6803,2020,2010,KINGS,1803063PD,6284.0,418.95,26.0,6270.88
6804,2020,2010,KINGS,1803015PD,7009.0,404.0,26.0,6981.88
6805,2015,2010,KINGS,1803015PD,7088.0,404.0,26.0,7061.0
6806,2025,2010,KINGS,1803063PD,7283.0,428.925,26.0,7267.92
6807,2025,2010,KINGS,1803015PD,7772.0,404.0,26.0,7741.8
6808,2030,2010,KINGS,1803063PD,8443.0,438.9,26.0,8425.12
6809,2030,2010,KINGS,1803015PD,8625.0,404.0,26.0,8588.2
6810,2010,2010,KINGS,1803019PD,9113.966961,399.0,26.0,9079.95
6811,2035,2010,KINGS,1803015PD,9569.0,404.0,26.0,9527.52
6812,2020,2010,KINGS,1803019PD,9617.124021,418.95,26.0,9546.03
6813,2035,2010,KINGS,1803063PD,9787.0,438.9,26.0,9766.24
6814,2015,2010,KINGS,1803019PD,9862.87021,408.975,26.0,9851.07
6815,2025,2010,KINGS,1803019PD,10619.69872,428.925,26.0,10465.96
6816,2030,2010,KINGS,1803019PD,10868.41711,438.9,26.0,10841.49
6817,2035,2010,KINGS,1803019PD,12881.16797,438.9,26.0,12686.85
6818,2025,2010,KINGS,1803033GW,23120.14675,0.0,0.0,23005.0
6819,2030,2010,KINGS,1803033GW,30792.3445,0.0,0.0,30448.0
6820,2010,2010,KINGS,1803033GW,30799.03923,0.0,0.0,29572.94
6821,2020,2010,KINGS,1803033GW,33677.53148,0.0,0.0,33252.0
6822,2035,2010,KINGS,1803033GW,39216.05401,0.0,0.0,39100.0
6823,2015,2010,KINGS,1803033GW,39242.6571,0.0,0.0,39235.0
6824,2015,2010,KAWEAH,1803031PD,2985.0,408.975,181.75,2985.0
6825,2020,2010,KAWEAH,1803031PD,3277.0,418.95,181.75,3277.0
